stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,stop_short_name
110307,Northbound 3190 block Northwest Bay (#110307),49.2641920002,-124.199142999,0,,Northbound 3190 block Northwest Bay
110308,Northbound Northwest Bay at Apollo (#110308),49.272884,-124.192637,0,,Northbound Northwest Bay at Apollo
110309,Northbound Northwest Bay at Cross (#110309),49.2767720004,-124.19104,0,,Northbound Northwest Bay at Cross
110310,Northbound 2610 block Northwest Bay (#110310),49.2830329998,-124.188555,0,,Northbound 2610 block Northwest Bay
110311,Westbound Northwest Bay at Stewart (#110311),49.2869119999,-124.189668,0,,Westbound Northwest Bay at Stewart
110312,Westbound Northwest Bay at Claudet (#110312),49.2873289998,-124.194854,0,,Westbound Northwest Bay at Claudet
110313,Westbound Northwest Bay at Delanice (#110313),49.28826,-124.199070999,0,,Westbound Northwest Bay at Delanice
110314,Westbound Northwest Bay at Sanders (#110314),49.2897459997,-124.213268999,0,,Westbound Northwest Bay at Sanders
110315,Westbound Northwest Bay at Wall Beach (#110315),49.2975450002,-124.225638,0,,Westbound Northwest Bay at Wall Beach
110316,Northbound Northwest Bay at Ballenas (#110316),49.3010769999,-124.230809999,0,,Northbound Northwest Bay at Ballenas
110317,Westbound Northwest Bay at Beaver Creek Wharf (#110317),49.303169,-124.235249,0,,Westbound Northwest Bay at Beaver Creek Wharf
110318,Westbound Northwest Bay at Terrien (#110318),49.2999409997,-124.243363999,0,,Westbound Northwest Bay at Terrien
110319,Westbound Northwest Bay at Gabriola (#110319),49.298997,-124.24821,0,,Westbound Northwest Bay at Gabriola
110320,Northbound Northwest Bay at Langara (#110320),49.3028539999,-124.256567,0,,Northbound Northwest Bay at Langara
110321,Northbound 1230 block Northwest Bay (#110321),49.3049159996,-124.258968999,0,,Northbound 1230 block Northwest Bay
110322,Westbound Island Hwy E at Huntley (#110322),49.3073289999,-124.26406,0,,Westbound Island Hwy E at Huntley
110325,Westbound 670 block Island Hwy E (#110325),49.3165819998,-124.289131,0,,Westbound 670 block Island Hwy E
110326,Westbound 500 block Island Hwy E (#110326),49.3179139997,-124.296453,0,,Westbound 500 block Island Hwy E
110328,Westbound Island Hwy W at Lombardy (#110328),49.3223080001,-124.318295,0,,Westbound Island Hwy W at Lombardy
110329,Westbound Island Hwy W at Moilliet St N (#110329),49.3236509998,-124.324182,0,,Westbound Island Hwy W at Moilliet
110330,Westbound Island Hwy W at Roscow (#110330),49.324442,-124.327028,0,,Westbound Island Hwy W at Roscow
110331,Westbound Island Hwy W at Rushton (#110331),49.3267770002,-124.335078,0,,Westbound Island Hwy W at Rushton
110333,Bay A (#110333),49.3304719997,-124.345007001,0,,Bay A
110334,Northbound Wembley at Lowrys (#110334),49.3347969997,-124.354405,0,,Northbound Wembley at Lowrys
110335,Northbound Island Hwy W at Wright (#110335),49.3403696387,-124.353905163,0,,Northbound Island Hwy W at Wright
110337,Westbound Sunrise at Island Hwy W (#110337),49.3491790002,-124.36863,0,,Westbound Sunrise at Island Hwy W
110339,Westbound Sunrise at Drew (#110339),49.3455809999,-124.37752,0,,Westbound Sunrise at Drew
110340,Westbound Sunrise at Nicolls (#110340),49.344968,-124.38248,0,,Westbound Sunrise at Nicolls
110341,Westbound Sunrise at Boultbee (#110341),49.3455280002,-124.385678,0,,Westbound Sunrise at Boultbee
110342,Westbound Sunrise at Sutton (#110342),49.3455999996,-124.387978,0,,Westbound Sunrise at Sutton
110343,Westbound Sunrise at Chartwell (#110343),49.3462540003,-124.393606,0,,Westbound Sunrise at Chartwell
110344,Westbound Sunrise at Lancaster (#110344),49.3462389998,-124.396636001,0,,Westbound Sunrise at Lancaster
110345,Northbound Bennett at Cardinal (#110345),49.3479419999,-124.398849,0,,Northbound Bennett at Cardinal
110346,Westbound 2010 block Island Hwy W (#110346),49.3500069996,-124.402383,0,,Westbound 2010 block Island Hwy W
110347,Westbound 840 block Village (#110347),49.3499379999,-124.406903,0,,Westbound 840 block Village
110348,Westbound Village at Hollywood (#110348),49.3497430003,-124.410488,0,,Westbound Village at Hollywood
110349,Westbound Village at Nootka (#110349),49.3494139996,-124.416948,0,,Westbound Village at Nootka
110350,Westbound Village at Qualicum (#110350),49.3489939997,-124.421296,0,,Westbound Village at Qualicum
110351,Westbound Village at Hemsworth (#110351),49.3485729999,-124.427976,0,,Westbound Village at Hemsworth
110352,Westbound 310 block Village (#110352),49.3488090003,-124.432928,0,,Westbound 310 block Village
110353,Westbound Village at Memorial (#110353),49.349172,-124.440716,0,,Westbound Village at Memorial
110354,Southbound Memorial at Fern Rd W (#110354),49.3463590003,-124.441789001,0,,Southbound Memorial at Fern
110355,Westbound Garden Rd W at Primrose (#110355),49.3423969996,-124.443357,0,,Westbound Garden at Primrose
110356,Westbound Garden Rd W at Beach (#110356),49.3424190001,-124.447448,0,,Westbound Garden at Beach
110357,Northbound Jones at Sixth Ave W (#110357),49.3436729998,-124.448994,0,,Northbound Jones at Sixth
110358,Southbound Jones at Fern Rd W (#110358),49.345888,-124.450119,0,,Southbound Jones at Fern
110359,Southbound Jones at Fifth Ave W (#110359),49.3441090001,-124.449197,0,,Southbound Jones at Fifth
110360,Eastbound Garden Rd W at Beach (#110360),49.3422859997,-124.447851,0,,Eastbound Garden at Beach
110361,Eastbound Garden Rd W at Primrose (#110361),49.3422929999,-124.443346001,0,,Eastbound Garden at Primrose
110362,Northbound 750 block Memorial (#110362),49.345027,-124.441523999,0,,Northbound 750 block Memorial
110363,Eastbound Village at Berwick Rd N (#110363),49.3490440004,-124.440666,0,,Eastbound Village at Berwick
110364,Eastbound 290 block Village (#110364),49.3487460004,-124.434371,0,,Eastbound 290 block Village
110365,Eastbound Village at Hemsworth (#110365),49.348454,-124.427993,0,,Eastbound Village at Hemsworth
110366,Eastbound Village at Qualicum (#110366),49.3489570002,-124.420356,0,,Eastbound Village at Qualicum
110367,Eastbound Village at Nootka (#110367),49.349344,-124.416109001,0,,Eastbound Village at Nootka
110368,Eastbound Village at Hollywood (#110368),49.3497100002,-124.409084999,0,,Eastbound Village at Hollywood
110369,Eastbound 1990 block Island Hwy W (#110369),49.3499720003,-124.403138999,0,,Eastbound 1990 block Island Hwy W
110370,Southbound Bennett at Cardinal (#110370),49.3479830001,-124.399042999,0,,Southbound Bennett at Cardinal
110371,Eastbound Sunrise at Lancaster (#110371),49.3461250001,-124.396556,0,,Eastbound Sunrise at Lancaster
110372,Eastbound Sunrise at Chartwell (#110372),49.3461389998,-124.393653,0,,Eastbound Sunrise at Chartwell
110373,Eastbound Sunrise at Sutton (#110373),49.3454769999,-124.388285,0,,Eastbound Sunrise at Sutton
110374,Eastbound Sunrise at Boultbee (#110374),49.345344,-124.385088,0,,Eastbound Sunrise at Boultbee
110375,Eastbound Sunrise at Nicolls (#110375),49.3447290002,-124.381826,0,,Eastbound Sunrise at Nicolls
110376,Eastbound Sunrise at Drew (#110376),49.3455289997,-124.377269,0,,Eastbound Sunrise at Drew
110378,Eastbound Sunrise at Island Hwy W (#110378),49.3488789996,-124.368358001,0,,Eastbound Sunrise at Island Hwy W
110380,Westbound Wright at Reid (#110380),49.339273,-124.355125001,0,,Westbound Wright at Reid
110381,Southbound Wembley at Lowrys (#110381),49.3348889996,-124.354699,0,,Southbound Wembley at Lowrys
110382,Southbound Island Hwy W at Wright (#110382),49.3392700001,-124.352893,0,,Southbound Island Hwy W at Wright
110383,Eastbound Island Hwy W at Rushton (#110383),49.3265680001,-124.33494,0,,Eastbound Island Hwy W at Rushton
110384,Eastbound Island Hwy W at Finholm St N (#110384),49.3246310004,-124.328158,0,,Eastbound Island Hwy W at Finholm
110385,Eastbound Island Hwy W at Moilliet St N (#110385),49.3230149998,-124.322706,0,,Eastbound Island Hwy W at Moilliet
110386,Southbound McMillan at Island Hwy W (#110386),49.3216520001,-124.316909,0,,Southbound McMillan at Island Hwy W
110387,Southbound McMillan at Jensen Ave W (#110387),49.3186819997,-124.316659,0,,Southbound McMillan at Jensen
110388,Eastbound Jensen Ave E at McCarter (#110388),49.318203,-124.310706,0,,Eastbound Jensen at McCarter
110389,Eastbound Jensen Ave E at Weld (#110389),49.3181299999,-124.307885,0,,Eastbound Jensen at Weld
110390,Southbound 280 block Corfield (#110390),49.3159959996,-124.307205,0,,Southbound 280 block Corfield
110391,Eastbound Stanford Ave E at Bagshaw (#110391),49.3155790004,-124.304626,0,,Eastbound Stanford at Bagshaw
110392,Northbound McVickers at Stanford Ave E (#110392),49.3162700001,-124.302222999,0,,Northbound McVickers at Stanford
110393,Northbound McVickers at Island Hwy E (#110393),49.3187550004,-124.302279,0,,Northbound McVickers at Island Hwy E
110394,Eastbound Island Hwy E at Mills (#110394),49.3186649998,-124.300783,0,,Eastbound Island Hwy E at Mills
110395,Eastbound 510 block Island Hwy E (#110395),49.317632,-124.296399,0,,Eastbound 510 block Island Hwy E
110396,Eastbound Island Hwy E at Martindale (#110396),49.3162850001,-124.288350999,0,,Eastbound Island Hwy E at Martindale
110399,Southbound 1230 block Northwest Bay (#110399),49.3047510003,-124.259069,0,,Southbound 1230 block Northwest Bay
110400,Southbound Northwest Bay at Langara (#110400),49.3021099999,-124.255888999,0,,Southbound Northwest Bay at Langara
110401,Eastbound Northwest Bay at Gabriola (#110401),49.2988029996,-124.248697,0,,Eastbound Northwest Bay at Gabriola
110402,Eastbound Northwest Bay at Terrien (#110402),49.2998630002,-124.243127,0,,Eastbound Northwest Bay at Terrien
110403,Eastbound Northwest Bay at Beaver Creek Wharf (#110403),49.3030039997,-124.234609001,0,,Eastbound Northwest Bay at Beaver Creek Wharf
110404,Southbound Northwest Bay at Ballenas (#110404),49.3009949998,-124.230975,0,,Southbound Northwest Bay at Ballenas
110405,Eastbound Northwest Bay at Wall Beach (#110405),49.2974459996,-124.225724999,0,,Eastbound Northwest Bay at Wall Beach
110406,Eastbound Northwest Bay at Sanders (#110406),49.2896099999,-124.212724,0,,Eastbound Northwest Bay at Sanders
110407,Eastbound Northwest Bay at Delanice (#110407),49.2880649999,-124.198828999,0,,Eastbound Northwest Bay at Delanice
110408,Eastbound Northwest Bay at Claudet (#110408),49.2870359997,-124.194013,0,,Eastbound Northwest Bay at Claudet
110409,Southbound Northwest Bay at Stewart (#110409),49.2861279998,-124.189171001,0,,Southbound Northwest Bay at Stewart
110410,Southbound 2590 block Northwest Bay (#110410),49.2836250004,-124.188478,0,,Southbound 2590 block Northwest Bay
110411,Southbound Northwest Bay at Cross (#110411),49.27683,-124.191209001,0,,Southbound Northwest Bay at Cross
110412,Southbound Northwest Bay at Apollo (#110412),49.2729899998,-124.192807,0,,Southbound Northwest Bay at Apollo
110414,Eastbound Island Hwy E at Northwest Bay (#110414),49.2634254529,-124.199569843,0,,Eastbound Island Hwy E at Northwest Bay
110415,Eastbound Island Hwy E at Summerset (#110415),49.2610230002,-124.195211999,0,,Eastbound Island Hwy E at Summerset
110416,Eastbound Island Hwy E at Hillview (#110416),49.2523960002,-124.158194,0,,Eastbound Island Hwy E at Hillview
110418,Eastbound Island Hwy N at Island (#110418),49.2511380005,-124.132487,0,,Eastbound Island Hwy N at Island
110419,Eastbound Island Hwy N at Superior (#110419),49.250365,-124.100618999,0,,Eastbound Island Hwy N at Superior
110421,Northbound Memorial at Railway (#110421),49.3485189998,-124.441463,0,,Northbound Memorial at Railway
110422,Northbound 440 block Pym St N (#110422),49.329316,-124.337769,0,,Northbound 440 block Pym
110423,Eastbound Doehle at Tranfield (#110423),49.3300749999,-124.336357,0,,Eastbound Doehle at Tranfield
110424,Eastbound Doehle at Allwood (#110424),49.3300879997,-124.332953999,0,,Eastbound Doehle at Allwood
110425,Northbound Temple at Soriel (#110425),49.3322139996,-124.333545,0,,Northbound Temple at Soriel
110426,Northbound Temple at Sanderson (#110426),49.3344199997,-124.335644,0,,Northbound Temple at Sanderson
110427,Westbound Temple at Digby (#110427),49.3358480003,-124.337811,0,,Westbound Temple at Digby
110430,Westbound Hirst Ave W at Cheney (#110430),49.319408207,-124.317284178,0,,Westbound Hirst at Cheney
110431,Westbound 330 block Hirst Ave W (#110431),49.3193779998,-124.321194,0,,Westbound 330 block Hirst
110432,Southbound Moilliet St S at Hirst Ave W (#110432),49.3188160004,-124.323857001,0,,Southbound Moilliet at Hirst
110433,Southbound Moilliet St S at Jensen Ave W (#110433),49.317138,-124.323792,0,,Southbound Moilliet at Jensen
110434,Southbound Moilliet St S at Harnish (#110434),49.3160199998,-124.323766,0,,Southbound Moilliet at Harnish
110435,Westbound Despard at Moilliet St S (#110435),49.3121160002,-124.324399,0,,Westbound Despard at Moilliet
110436,Northbound Chestnut at Mulberry (#110436),49.3158179997,-124.332901,0,,Northbound Chestnut at Mulberry
110437,Northbound Finholm St S at Hirst Ave W (#110437),49.3195190004,-124.328453,0,,Northbound Finholm at Hirst
110438,Northbound Finholm St S at Morison (#110438),49.3208279996,-124.328449999,0,,Northbound Finholm at Morison
110439,Westbound Morison at Acacia St N (#110439),49.3212859997,-124.331817,0,,Westbound Morison at Acacia
110440,Westbound Morison at Ballenas (#110440),49.3212490004,-124.334852999,0,,Westbound Morison at Ballenas
110441,Northbound Pym St N at Jenkins (#110441),49.3216380004,-124.337743,0,,Northbound Pym at Jenkins
110442,Northbound Pym St N at Rylands (#110442),49.3244700001,-124.337699,0,,Northbound Pym at Rylands
110443,Northbound Pym St N at Brice (#110443),49.3260140003,-124.337706,0,,Northbound Pym at Brice
110444,Northbound Uplands at Departure Bay (#110444),49.2099419998,-123.997108001,0,,Northbound Uplands at Departure Bay
110445,Northbound Uplands at Mexicana (#110445),49.2114969996,-123.998057001,0,,Northbound Uplands at Mexicana
110446,Northbound Uplands at Villa (#110446),49.2133550001,-123.998396,0,,Northbound Uplands at Villa
110447,Westbound 3510 block Uplands (#110447),49.2160620001,-124.002664001,0,,Westbound 3510 block Uplands
110449,Westbound Uplands at Long Lake (#110449),49.2169289997,-124.008828,0,,Westbound Uplands at Long Lake
110450,Westbound Uplands at Bournemouth (#110450),49.2169930003,-124.01263,0,,Westbound Uplands at Bournemouth
110451,Eastbound Uplands at Littleford (#110451),49.2168970004,-124.014434,0,,Eastbound Uplands at Littleford
110452,Eastbound Uplands at Long Lake (#110452),49.2167960004,-124.0088,0,,Eastbound Uplands at Long Lake
110453,Eastbound Uplands at Sunrise (#110453),49.2161760002,-124.005498,0,,Eastbound Uplands at Sunrise
110454,Eastbound 3450 block Uplands (#110454),49.215532,-124.001019,0,,Eastbound 3450 block Uplands
110456,Westbound Emerald at Ruby (#110456),49.2119670004,-124.002404001,0,,Westbound Emerald at Ruby
110457,Eastbound 4900 block Wills (#110457),49.2138289998,-124.026514,0,,Eastbound 4900 block Wills
110458,Westbound Rutherford at Wills (#110458),49.215094,-124.026802,0,,Westbound Rutherford at Wills
110459,Southbound Pheasant at Stampede (#110459),49.1974239998,-124.014151,0,,Southbound Pheasant at Stampede
110460,Eastbound Rosstown at Sun Valley (#110460),49.1955350003,-124.01216,0,,Eastbound Rosstown at Sun Valley
110461,Eastbound Rosstown at Sparrow (#110461),49.1955040003,-124.00832,0,,Eastbound Rosstown at Sparrow
110462,Eastbound 2430 block Rosstown (#110462),49.1954789999,-124.003899,0,,Eastbound 2430 block Rosstown
110463,Eastbound Rosstown at Woodside (#110463),49.1962709998,-124.000717,0,,Eastbound Rosstown at Woodside
110464,Eastbound Rosstown at Whitney (#110464),49.1957760003,-123.997906999,0,,Eastbound Rosstown at Whitney
110465,Southbound Bowen at Meredith (#110465),49.1879129999,-123.987104001,0,,Southbound Bowen at Meredith
110466,Southbound Bowen at James (#110466),49.1849629996,-123.983861,0,,Southbound Bowen at James
110467,Southbound Bowen at Dufferin (#110467),49.1829610001,-123.981772,0,,Southbound Bowen at Dufferin
110468,Eastbound Bowen at East Wellington (#110468),49.1808179996,-123.978986999,0,,Eastbound Bowen at East Wellington
110469,Southbound Bowen at Pryde (#110469),49.1779950001,-123.973316001,0,,Southbound Bowen at Pryde
110470,Northbound Vancouver at Bryden (#110470),49.1739409998,-123.944312,0,,Northbound Vancouver at Bryden
110471,Northbound Vancouver at Townsite (#110471),49.1774130004,-123.945851,0,,Northbound Vancouver at Townsite
110472,Northbound Haliburton at Chase River (#110472),49.1362300003,-123.921344,0,,Northbound Haliburton at Chase River
110473,Northbound 1060 block Haliburton (#110473),49.1391429999,-123.921406,0,,Northbound 1060 block Haliburton
110474,Eastbound Haliburton at Highview (#110474),49.1427121165,-123.926097905,0,,Eastbound Haliburton at Highview
110475,Northbound 840 block Haliburton (#110475),49.1458240001,-123.930764,0,,Northbound 840 block Haliburton
110476,Northbound Haliburton at Woodhouse (#110476),49.14742,-123.931708,0,,Northbound Haliburton at Woodhouse
110477,Northbound Haliburton at Robins (#110477),49.1508200002,-123.932211001,0,,Northbound Haliburton at Robins
110478,Northbound Haliburton at Needham (#110478),49.1536599997,-123.932354999,0,,Northbound Haliburton at Needham
110479,Northbound Haliburton at Sabiston (#110479),49.1554208191,-123.932442951,0,,Northbound Haliburton at Sabiston
110480,Northbound Haliburton at Milton (#110480),49.1586470004,-123.932609001,0,,Northbound Haliburton at Milton
110481,Northbound Haliburton at Crace (#110481),49.1615900004,-123.932759,0,,Northbound Haliburton at Crace
110482,Southbound Wakesiah at Queen (#110482),49.1578099999,-123.961250001,0,,Southbound Wakesiah at Queen
110483,Eastbound 5th St at Hillcrest (#110483),49.1551079996,-123.959529,0,,Eastbound 5th St at Hillcrest
110484,Eastbound 5th St at Calverley (#110484),49.1550859998,-123.954555,0,,Eastbound 5th St at Calverley
110485,Eastbound 5th St at Shepherd (#110485),49.1550759996,-123.950877001,0,,Eastbound 5th St at Shepherd
110486,Northbound Bruce at Albion (#110486),49.156628,-123.949444,0,,Northbound Bruce at Albion
110487,Northbound Bruce at 4th St (#110487),49.1592020002,-123.949416999,0,,Northbound Bruce at 4th St
110488,Eastbound Fitzwilliam at MacHleary (#110488),49.1636120001,-123.94874,0,,Eastbound Fitzwilliam at MacHleary
110489,Northbound 107th St at Victoria (#110489),49.2071290001,-124.007777,0,,Northbound 107th St at Victoria
110490,Southbound Bowen at Kenworth (#110490),49.2030239996,-124.001433001,0,,Southbound Bowen at Kenworth
110491,Southbound Bowen at Labieux (#110491),49.1993229999,-123.998933,0,,Southbound Bowen at Labieux
110492,Southbound Mostar at Boban (#110492),49.2078900004,-124.035252,0,,Southbound Mostar at Boban
110494,Eastbound 3rd St at Hillcrest (#110494),49.1627159998,-123.959248,0,,Eastbound 3rd St at Hillcrest
110495,Southbound 2450 block East Wellington (#110495),49.1783309998,-124.014049,0,,Southbound 2450 block East Wellington
110496,Westbound 2320 block Island Hwy E (#110496),49.2637760001,-124.201785,0,,Westbound 2320 block Island Hwy E
110497,Westbound Bastion at Skinner (#110497),49.1664469998,-123.937510001,0,,Westbound Bastion at Skinner
110498,Southbound 170 block Wakesiah (#110498),49.1677849999,-123.961097,0,,Southbound 170 block Wakesiah
110499,Southbound Collishaw at Uplands (#110499),49.2166799999,-124.015971999,0,,Southbound Collishaw at Uplands
110500,Southbound 110 block Wakesiah (#110500),49.1700190003,-123.961098001,0,,Southbound 110 block Wakesiah
110501,Northbound Bowen at Cienar (#110501),49.2009960004,-123.999862001,0,,Northbound Bowen at Cienar
110503,Eastbound 4th St at Howard (#110503),49.158901,-123.954848999,0,,Eastbound 4th St at Howard
110504,Westbound Dover at Invermere (#110504),49.2414979997,-124.034341001,0,,Westbound Dover at Invermere
110505,Eastbound Bastion at Skinner (#110505),49.1662910004,-123.937544,0,,Eastbound Bastion at Skinner
110506,Southbound Pym St N at Morison (#110506),49.3213520001,-124.337926,0,,Southbound Pym at Morison
110507,Westbound Jensen Ave W at McMillan (#110507),49.3185300002,-124.316142,0,,Westbound Jensen at McMillan
110508,Bay A (#110508),49.164496,-123.943788999,0,,Bay A
110509,Bay E (#110509),49.1647459999,-123.944018,0,,Bay E
110510,Bay F (#110510),49.1647979999,-123.944069,0,,Bay F
110511,Bay F (#110511),49.2065190511,-124.003331961,0,,Bay F
110512,Bay E (#110512),49.2066586141,-124.003662964,0,,Bay E
110513,Bay D (#110513),49.206755671,-124.003872326,0,,Bay D
110514,Bay C (#110514),49.2068925475,-124.004191628,0,,Bay C
110515,Bay B (#110515),49.2069901918,-124.004416977,0,,Bay B
110516,Bay A (#110516),49.2071877964,-124.004911836,0,,Bay A
110517,Bay B (#110517),49.2368869,-124.053112454,0,,Bay B
110518,Bay A (#110518),49.2367503435,-124.052907412,0,,Bay A
110519,Bay B (#110519),49.1581249997,-123.966361,0,,Bay B
110520,Bay D (#110520),49.1583019997,-123.966551,0,,Bay D
110521,Bay D (#110521),49.164605,-123.943877,0,,Bay D
110522,Bay B (#110522),49.1645270002,-123.943819999,0,,Bay B
111270,Bay B (#111270),49.6923779997,-124.998137001,0,,Bay B
111271,Southbound Fitzgerald at 10th St (#111271),49.6877259997,-124.999775999,0,,Southbound Fitzgerald at 10th St
111272,Eastbound Fitzgerald at 18th St (#111272),49.6816439996,-124.990696,0,,Eastbound Fitzgerald at 18th St
111273,Eastbound Fitzgerald at 21st St (#111273),49.6797709999,-124.987531999,0,,Eastbound Fitzgerald at 21st St
111274,Southbound Fitzgerald at 23rd St (#111274),49.6771620001,-124.985956,0,,Southbound Fitzgerald at 23rd St
111275,Bay A (#111275),49.6682950003,-124.979958999,0,,Bay A
111276,Bay B (#111276),49.6694804794,-124.980602486,0,,Bay B
111277,Bay C (#111277),49.671527,-124.982617,0,,Bay C
111278,Northbound Fitzgerald at 26th St (#111278),49.6750069998,-124.984515,0,,Northbound Fitzgerald at 26th St
111280,Northbound Fitzgerald at 21st St (#111280),49.6792229997,-124.986698001,0,,Northbound Fitzgerald at 21st St
111281,Westbound Fitzgerald at 16th St (#111281),49.6835650002,-124.993667,0,,Westbound Fitzgerald at 16th St
111282,Northbound Fitzgerald at 13th St (#111282),49.6852450004,-124.996373,0,,Northbound Fitzgerald at 13th St
111284,Northbound Fitzgerald at 10th St (#111284),49.6877180002,-124.999480999,0,,Northbound Fitzgerald at 10th St
111286,Northbound Fitzgerald at 5th St (#111286),49.6903050004,-125.001639999,0,,Northbound Fitzgerald at 5th St
111287,Eastbound 2nd St at Duncan (#111287),49.6932200001,-124.999951,0,,Eastbound 2nd St at Duncan
111288,Westbound Dunsmuir at Carlisle (#111288),49.6201830001,-125.017413,0,,Westbound Dunsmuir at Carlisle
111289,Westbound Dunsmuir at Sixth (#111289),49.619643,-125.022978001,0,,Westbound Dunsmuir at Sixth
111290,Westbound Dunsmuir at Fourth (#111290),49.6193189999,-125.02627,0,,Westbound Dunsmuir at Fourth
111291,Westbound Dunsmuir at First (#111291),49.6188099999,-125.031633,0,,Westbound Dunsmuir at First
111292,Northbound Egremont at Dunsmuir (#111292),49.6187699999,-125.034546,0,,Northbound Egremont at Dunsmuir
111293,Northbound Egremont at Ulverston (#111293),49.6220609996,-125.036134999,0,,Northbound Egremont at Ulverston
111294,Eastbound Windermere at First (#111294),49.6212800002,-125.031327999,0,,Eastbound Windermere at First
111295,Northbound Cumberland at Stockand (#111295),49.6244919996,-125.024764,0,,Northbound Cumberland at Stockand
111296,Northbound Old Island at Puntledge (#111296),49.6952039997,-124.992247001,0,,Northbound Old Island at Puntledge
111297,Eastbound Ryan at Puntledge (#111297),49.6974020005,-124.989884,0,,Eastbound Ryan at Puntledge
111298,Eastbound 1140 block Ryan (#111298),49.699959,-124.985101,0,,Eastbound 1140 block Ryan
111299,Northbound College Campus (#111299),49.7099809999,-124.97117,0,,Northbound College Campus
111300,Southbound Lerwick at Malahat (#111300),49.7058330004,-124.95992,0,,Southbound Lerwick at Malahat
111301,Southbound Lerwick at Valley View (#111301),49.6997220002,-124.956133,0,,Southbound Lerwick at Valley View
111302,Southbound Lerwick at Inverclyde (#111302),49.69437,-124.952999999,0,,Southbound Lerwick at Inverclyde
111303,Eastbound 2260 block Guthrie (#111303),49.68911,-124.946304,0,,Eastbound 2260 block Guthrie
111304,Eastbound Guthrie at Stadacona (#111304),49.6882770003,-124.937854,0,,Eastbound Guthrie at Stadacona
111305,Southbound Anderton at Guthrie (#111305),49.6875310003,-124.935004,0,,Southbound Anderton at Guthrie
111306,Southbound Anderton at Bolt (#111306),49.6840120003,-124.935209,0,,Southbound Anderton at Bolt
111307,Southbound Church at Hemlock (#111307),49.6817810001,-124.927061,0,,Southbound Church at Hemlock
111308,Eastbound Robb at Megin (#111308),49.6802010004,-124.925259999,0,,Eastbound Robb at Megin
111309,Eastbound 1690 block Robb (#111309),49.6792730001,-124.922174,0,,Eastbound 1690 block Robb
111310,Eastbound Robb at Stewart (#111310),49.6786429997,-124.919193001,0,,Eastbound Robb at Stewart
111311,Northbound Pritchard at Dogwood (#111311),49.6803159997,-124.916991001,0,,Northbound Pritchard at Dogwood
111312,Northbound Pritchard at Noel (#111312),49.6825059997,-124.916882,0,,Northbound Pritchard at Noel
111313,Northbound Pritchard at Skeena (#111313),49.6852449997,-124.916879,0,,Northbound Pritchard at Skeena
111314,Northbound Pritchard at Maquinna (#111314),49.6876359996,-124.916871999,0,,Northbound Pritchard at Maquinna
111315,Eastbound Guthrie at Skeena (#111315),49.6878299997,-124.914071,0,,Eastbound Guthrie at Skeena
111316,Southbound Torrence at Ridgemount (#111316),49.6858909998,-124.909841,0,,Southbound Torrence at Ridgemount
111317,Southbound Torrence at Hillside (#111317),49.683497,-124.909901,0,,Southbound Torrence at Hillside
111318,Southbound Torrence at Noel (#111318),49.6822420001,-124.908699,0,,Southbound Torrence at Noel
111319,Southbound Torrence at Casey (#111319),49.6785420004,-124.908859001,0,,Southbound Torrence at Casey
111320,Southbound Torrence at Albatross (#111320),49.6759749997,-124.908961,0,,Southbound Torrence at Albatross
111321,Westbound Balmoral at Donovan (#111321),49.6740840001,-124.912455999,0,,Westbound Balmoral at Donovan
111322,Westbound Comox at Pritchard (#111322),49.671947,-124.919139001,0,,Westbound Comox at Pritchard
111323,Westbound Comox at Nordin (#111323),49.6729980001,-124.924805,0,,Westbound Comox at Nordin
111324,Westbound Comox at Ellis (#111324),49.6746810002,-124.930238,0,,Westbound Comox at Ellis
111325,Northbound Anderton at Buena Vista (#111325),49.6765800002,-124.935064001,0,,Northbound Anderton at Buena Vista
111326,Northbound Anderton at McKenzie (#111326),49.6795299996,-124.935374001,0,,Northbound Anderton at McKenzie
111327,Westbound Robb at Thistle (#111327),49.6808210004,-124.938081,0,,Westbound Robb at Thistle
111328,Westbound Robb at Rodello (#111328),49.6808830002,-124.941564,0,,Westbound Robb at Rodello
111329,Southbound Aitken at McKenzie (#111329),49.6798140004,-124.943978,0,,Southbound Aitken at McKenzie
111330,Eastbound Downey at Aitken (#111330),49.6780749999,-124.94326,0,,Eastbound Downey at Aitken
111331,Eastbound Downey at Rodello (#111331),49.6780170001,-124.940593001,0,,Eastbound Downey at Rodello
111332,Westbound Comox at St Joseph Hospital (#111332),49.6755380004,-124.942049,0,,Westbound Comox at St Joseph Hospital
111333,Westbound Comox at Queneesh (#111333),49.6782229996,-124.958189,0,,Westbound Comox at Queneesh
111336,Westbound Cliffe at 19th St (#111336),49.6819060002,-124.986834,0,,Westbound Cliffe at 19th St
111337,Eastbound Cliffe at 19th St (#111337),49.6821020004,-124.986648,0,,Eastbound Cliffe at 19th St
111340,Eastbound Comox at St Joseph Hospital (#111340),49.6754209998,-124.941716,0,,Eastbound Comox at St Joseph Hospital
111341,Northbound Rodello at Fairbairn (#111341),49.6763589999,-124.940008,0,,Northbound Rodello at Fairbairn
111342,Northbound Rodello at Wallace (#111342),49.6774719998,-124.939978,0,,Northbound Rodello at Wallace
111343,Westbound Downey at Rodello (#111343),49.678114,-124.940736,0,,Westbound Downey at Rodello
111344,Westbound Downey at Aitken (#111344),49.6781800002,-124.943048,0,,Westbound Downey at Aitken
